year,period,periodName,value,rate,title,sex,race,age,mari
2022,M04,April,3.8,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2022,M03,March,5.5,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2022,M02,February,4.3,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2022,M01,January,5.4,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2021,M12,December,2.7,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2021,M11,November,3.0,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2021,M10,October,5.6,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2021,M09,September,6.1,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2021,M08,August,6.2,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2021,M07,July,3.9,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2021,M06,June,7.0,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2021,M05,May,6.9,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2021,M04,April,8.0,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2021,M03,March,10.3,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2021,M02,February,8.0,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2021,M01,January,8.1,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2020,M12,December,8.2,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2020,M11,November,8.3,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2020,M10,October,8.0,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2020,M09,September,7.6,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2020,M08,August,11.3,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2020,M07,July,12.3,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2020,M06,June,9.3,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2020,M05,May,11.8,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2020,M04,April,15.8,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2020,M03,March,5.3,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2020,M02,February,5.2,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2020,M01,January,5.2,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2019,M12,December,2.1,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2019,M11,November,1.8,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2019,M10,October,2.7,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2019,M09,September,2.5,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2019,M08,August,3.1,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2019,M07,July,3.6,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2019,M06,June,3.3,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2019,M05,May,2.9,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2019,M04,April,2.9,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2019,M03,March,5.9,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2019,M02,February,5.2,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2019,M01,January,6.8,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2018,M12,December,5.8,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2018,M11,November,5.3,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2018,M10,October,3.8,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2018,M09,September,3.5,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2018,M08,August,3.5,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2018,M07,July,3.3,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2018,M06,June,4.0,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2018,M05,May,4.4,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2018,M04,April,3.9,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2018,M03,March,5.0,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2018,M02,February,6.1,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2018,M01,January,5.8,TRUE,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,"Widdowed, divorced, or seperated"
2023,M10,October,5.7,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2023,M09,September,4.8,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2023,M08,August,4.7,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2023,M07,July,4.5,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2023,M06,June,4.3,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2023,M05,May,4.4,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2023,M04,April,5.4,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2023,M03,March,6.0,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2023,M02,February,6.5,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2023,M01,January,5.9,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2022,M12,December,5.5,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2022,M11,November,4.8,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2022,M10,October,4.5,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2022,M09,September,3.5,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2022,M08,August,3.8,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2022,M07,July,3.3,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2022,M06,June,2.3,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2022,M05,May,3.2,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2022,M04,April,4.6,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2022,M03,March,4.9,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2022,M02,February,6.2,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2022,M01,January,7.0,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2021,M12,December,6.2,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2021,M11,November,4.9,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2021,M10,October,5.3,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2021,M09,September,7.4,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2021,M08,August,6.4,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2021,M07,July,7.9,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2021,M06,June,7.0,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2021,M05,May,7.6,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2021,M04,April,7.4,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2021,M03,March,10.2,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2021,M02,February,11.0,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2021,M01,January,11.4,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2020,M12,December,10.7,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2020,M11,November,11.0,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2020,M10,October,11.6,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2020,M09,September,10.8,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2020,M08,August,14.2,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2020,M07,July,13.6,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2020,M06,June,17.3,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2020,M05,May,18.2,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2020,M04,April,20.5,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2020,M03,March,6.2,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2020,M02,February,4.4,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2020,M01,January,5.7,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2019,M12,December,4.6,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2019,M11,November,3.6,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2019,M10,October,4.9,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2019,M09,September,3.0,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2019,M08,August,3.8,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2019,M07,July,4.3,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2019,M06,June,3.8,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2019,M05,May,4.5,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2019,M04,April,4.1,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2019,M03,March,4.6,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2019,M02,February,4.8,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2019,M01,January,5.2,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2018,M12,December,3.7,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2018,M11,November,3.3,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2018,M10,October,4.4,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2018,M09,September,3.9,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2018,M08,August,4.1,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2018,M07,July,2.7,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2018,M06,June,3.8,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2018,M05,May,3.9,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2018,M04,April,4.5,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2018,M03,March,6.2,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2018,M02,February,4.8,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2018,M01,January,6.3,TRUE,"(Unadj) Unemployment Rate - Never Married, 25 yrs. & over, Hispanic or Latino Men",Men,Latino,25-,Never Married
2023,M10,October,2.3,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2023,M09,September,2.9,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2023,M08,August,2.7,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2023,M07,July,2.7,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2023,M06,June,3.4,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2023,M05,May,2.4,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2023,M04,April,3.2,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2023,M03,March,3.7,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2023,M02,February,4.0,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2023,M01,January,3.5,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2022,M12,December,2.4,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2022,M11,November,2.3,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2022,M10,October,2.2,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2022,M09,September,2.7,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2022,M08,August,3.4,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2022,M07,July,3.3,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2022,M06,June,4.4,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2022,M05,May,4.1,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2022,M04,April,3.4,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2022,M03,March,3.3,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2022,M02,February,4.5,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2022,M01,January,4.7,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2021,M12,December,4.0,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2021,M11,November,5.0,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2021,M10,October,4.4,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2021,M09,September,4.5,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2021,M08,August,4.0,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2021,M07,July,5.8,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2021,M06,June,5.9,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2021,M05,May,5.5,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2021,M04,April,6.5,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2021,M03,March,6.0,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2021,M02,February,7.8,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2021,M01,January,7.8,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2020,M12,December,7.8,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2020,M11,November,7.0,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2020,M10,October,7.4,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2020,M09,September,8.6,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2020,M08,August,9.2,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2020,M07,July,11.4,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2020,M06,June,11.6,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2020,M05,May,17.3,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
2020,M04,April,16.0,TRUE,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, Hispanic or Latino Women",Women,Latino,25-,"Married, spouse present"
